timestamp, accx, accy, accz, gyrox, gyroy, gyroz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
153689568,0.038307227,0.21068975,10.496181,0.0,-0.0010652969,0.0,0.03405091,-0.016231522,0.74945545,0.032869298,0.21746454,9.804183,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689568,0.038307227,0.21068975,10.496181,0.0,-0.0010652969,0.0,0.005437929,-0.006774783,0.6919975,0.032869298,0.21746454,9.804183,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689568,0.038307227,0.21068975,10.496181,0.0010652969,-0.0010652969,0.0,0.005437929,-0.006774783,0.6919975,0.032869298,0.21746454,9.804183,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689573,0.038307227,0.21068975,10.496181,0.0,0.0,0.0042611877,0.005437929,-0.006774783,0.6919975,0.032869298,0.21746454,9.804183,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689578,0.06703765,0.15322891,10.534488,0.0,0.0,0.0042611877,0.005437929,-0.006774783,0.6919975,0.032869298,0.21746454,9.804183,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689578,0.06703765,0.15322891,10.534488,0.0,0.0,0.0042611877,0.005437929,-0.006774783,0.6919975,0.033106375,0.2169364,9.804194,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689578,0.06703765,0.15322891,10.534488,0.0,0.0,0.0042611877,0.033931274,-0.063707486,0.7302933,0.033106375,0.2169364,9.804194,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689578,0.06703765,0.15322891,10.534488,0.0,0.0021305939,0.0010652969,0.033931274,-0.063707486,0.7302933,0.033106375,0.2169364,9.804194,7.8125,56.4375,-83.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689581,0.06703765,0.15322891,10.534488,0.0,0.0021305939,0.0010652969,0.033931274,-0.063707486,0.7302933,0.033106375,0.2169364,9.804194,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689583,0.06703765,0.15322891,10.534488,0.0,0.0,0.0,0.033931274,-0.063707486,0.7302933,0.033106375,0.2169364,9.804194,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689587,0.009576807,0.18195933,10.563218,0.0,0.0,0.0,0.033931274,-0.063707486,0.7302933,0.033106375,0.2169364,9.804194,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689587,0.009576807,0.18195933,10.563218,0.0,0.0,0.0,0.033931274,-0.063707486,0.7302933,0.032613978,0.21673518,9.8042,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689587,0.009576807,0.18195933,10.563218,0.0,0.0,0.0,-0.023037171,-0.034775853,0.75901794,0.032613978,0.21673518,9.8042,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689587,0.009576807,0.18195933,10.563218,0.0,-0.0021305939,0.0010652969,-0.023037171,-0.034775853,0.75901794,0.032613978,0.21673518,9.8042,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689592,0.009576807,0.18195933,10.563218,0.0021305939,-0.0010652969,0.0010652969,-0.023037171,-0.034775853,0.75901794,0.032613978,0.21673518,9.8042,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689599,0.02873042,0.20111294,10.582372,0.0021305939,-0.0010652969,0.0010652969,-0.023037171,-0.034775853,0.75901794,0.032613978,0.21673518,9.8042,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689599,0.02873042,0.20111294,10.582372,0.0021305939,-0.0010652969,0.0010652969,-0.023037171,-0.034775853,0.75901794,0.032578465,0.21676156,9.8042,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689599,0.02873042,0.20111294,10.582372,0.0021305939,-0.0010652969,0.0010652969,-0.0038480442,-0.015648618,0.77817154,0.032578465,0.21676156,9.8042,7.75,56.5625,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689599,0.02873042,0.20111294,10.582372,0.0021305939,-0.0010652969,0.0010652969,-0.0038480442,-0.015648618,0.77817154,0.032578465,0.21676156,9.8042,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689600,0.02873042,0.20111294,10.582372,0.0,0.0,-0.0010652969,-0.0038480442,-0.015648618,0.77817154,0.032578465,0.21676156,9.8042,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689602,0.02873042,0.20111294,10.582372,-0.0010652969,-0.0010652969,0.0010652969,-0.0038480442,-0.015648618,0.77817154,0.032578465,0.21676156,9.8042,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689607,0.047884032,0.19153613,10.553641,-0.0010652969,-0.0010652969,0.0010652969,-0.0038480442,-0.015648618,0.77817154,0.032578465,0.21676156,9.8042,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689607,0.047884032,0.19153613,10.553641,-0.0010652969,-0.0010652969,0.0010652969,-0.0038480442,-0.015648618,0.77817154,0.032482527,0.21672606,9.804201,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689607,0.047884032,0.19153613,10.553641,-0.0010652969,-0.0010652969,0.0010652969,0.015401505,-0.025189936,0.7494402,0.032482527,0.21672606,9.804201,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689607,0.047884032,0.19153613,10.553641,0.0,0.0010652969,0.0010652969,0.015401505,-0.025189936,0.7494402,0.032482527,0.21672606,9.804201,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689612,0.047884032,0.19153613,10.553641,0.0021305939,-0.0010652969,0.0,0.015401505,-0.025189936,0.7494402,0.032482527,0.21672606,9.804201,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689617,0.02873042,0.22026655,10.505757,0.0021305939,-0.0010652969,0.0,0.015401505,-0.025189936,0.7494402,0.032482527,0.21672606,9.804201,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689617,0.02873042,0.22026655,10.505757,0.0021305939,-0.0010652969,0.0,0.015401505,-0.025189936,0.7494402,0.032417532,0.21683154,9.804199,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689617,0.02873042,0.22026655,10.505757,0.0021305939,-0.0010652969,0.0,-0.0036871117,0.0034350157,0.7015581,0.032417532,0.21683154,9.804199,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689618,0.02873042,0.22026655,10.505757,0.0021305939,-0.0031958907,0.0,-0.0036871117,0.0034350157,0.7015581,0.032417532,0.21683154,9.804199,7.75,56.875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689619,0.02873042,0.22026655,10.505757,0.0021305939,-0.0031958907,0.0,-0.0036871117,0.0034350157,0.7015581,0.032417532,0.21683154,9.804199,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689622,0.02873042,0.22026655,10.505757,-0.0063917814,-0.0074570784,0.0010652969,-0.0036871117,0.0034350157,0.7015581,0.032417532,0.21683154,9.804199,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689627,0.009576807,0.19153613,10.362105,-0.0063917814,-0.0074570784,0.0010652969,-0.0036871117,0.0034350157,0.7015581,0.032417532,0.21683154,9.804199,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689627,0.009576807,0.19153613,10.362105,-0.0063917814,-0.0074570784,0.0010652969,-0.0036871117,0.0034350157,0.7015581,0.032561477,0.21659134,9.804204,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689627,0.009576807,0.19153613,10.362105,-0.0063917814,-0.0074570784,0.0010652969,-0.02298467,-0.025055215,0.5579014,0.032561477,0.21659134,9.804204,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689627,0.009576807,0.19153613,10.362105,-0.018110048,-0.034089502,0.0,-0.02298467,-0.025055215,0.5579014,0.032561477,0.21659134,9.804204,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689632,0.009576807,0.19153613,10.362105,-0.020240642,-0.05646074,-0.0074570784,-0.02298467,-0.025055215,0.5579014,0.032561477,0.21659134,9.804204,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689638,-0.32561144,0.63206923,10.582372,-0.020240642,-0.05646074,-0.0074570784,-0.02298467,-0.025055215,0.5579014,0.032561477,0.21659134,9.804204,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689638,-0.32561144,0.63206923,10.582372,-0.020240642,-0.05646074,-0.0074570784,-0.02298467,-0.025055215,0.5579014,0.033750158,0.21851839,9.804157,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689638,-0.32561144,0.63206923,10.582372,-0.020240642,-0.05646074,-0.0074570784,-0.3593616,0.41355085,0.77821445,0.033750158,0.21851839,9.804157,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689638,-0.32561144,0.63206923,10.582372,-0.020240642,-0.059656627,-0.039415985,-0.3593616,0.41355085,0.77821445,0.033750158,0.21851839,9.804157,7.6875,56.8125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689640,-0.32561144,0.63206923,10.582372,-0.020240642,-0.059656627,-0.039415985,-0.3593616,0.41355085,0.77821445,0.033750158,0.21851839,9.804157,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689643,-0.32561144,0.63206923,10.582372,-0.02130594,-0.046873067,-0.116117366,-0.3593616,0.41355085,0.77821445,0.033750158,0.21851839,9.804157,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689649,-0.45010993,0.92895025,10.601525,-0.02130594,-0.046873067,-0.116117366,-0.3593616,0.41355085,0.77821445,0.033750158,0.21851839,9.804157,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689649,-0.45010993,0.92895025,10.601525,-0.02130594,-0.046873067,-0.116117366,-0.3593616,0.41355085,0.77821445,0.0343059,0.22309396,9.804052,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689649,-0.45010993,0.92895025,10.601525,-0.02130594,-0.046873067,-0.116117366,-0.48441583,0.7058563,0.79747295,0.0343059,0.22309396,9.804052,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689650,-0.45010993,0.92895025,10.601525,-0.012783563,-0.03835069,-0.22477765,-0.48441583,0.7058563,0.79747295,0.0343059,0.22309396,9.804052,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689652,-0.45010993,0.92895025,10.601525,-0.01384886,-0.026632423,-0.3472868,-0.48441583,0.7058563,0.79747295,0.0343059,0.22309396,9.804052,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689658,-0.5363012,0.8331822,10.429143,-0.01384886,-0.026632423,-0.3472868,-0.48441583,0.7058563,0.79747295,0.0343059,0.22309396,9.804052,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689658,-0.5363012,0.8331822,10.429143,-0.01384886,-0.026632423,-0.3472868,-0.48441583,0.7058563,0.79747295,0.031780325,0.22759928,9.803957,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689658,-0.5363012,0.8331822,10.429143,-0.01384886,-0.026632423,-0.3472868,-0.5680815,0.60558295,0.62518597,0.031780325,0.22759928,9.803957,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689658,-0.5363012,0.8331822,10.429143,-0.01384886,-0.026632423,-0.47618774,-0.5680815,0.60558295,0.62518597,0.031780325,0.22759928,9.803957,7.5625,56.75,-83.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689660,-0.5363012,0.8331822,10.429143,-0.01384886,-0.026632423,-0.47618774,-0.5680815,0.60558295,0.62518597,0.031780325,0.22759928,9.803957,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689662,-0.5363012,0.8331822,10.429143,-0.02130594,-0.05219955,-0.595501,-0.5680815,0.60558295,0.62518597,0.031780325,0.22759928,9.803957,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689667,-0.5363012,0.49799395,10.477027,-0.02130594,-0.05219955,-0.595501,-0.5680815,0.60558295,0.62518597,0.031780325,0.22759928,9.803957,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689667,-0.5363012,0.49799395,10.477027,-0.02130594,-0.05219955,-0.595501,-0.5680815,0.60558295,0.62518597,0.028993828,0.22866477,9.803941,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689667,-0.5363012,0.49799395,10.477027,-0.02130594,-0.05219955,-0.595501,-0.56529504,0.2693292,0.67308617,0.028993828,0.22866477,9.803941,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689667,-0.5363012,0.49799395,10.477027,-0.033024207,-0.089484945,-0.6956389,-0.56529504,0.2693292,0.67308617,0.028993828,0.22866477,9.803941,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689672,-0.5363012,0.49799395,10.477027,-0.03728539,-0.10972559,-0.7755362,-0.56529504,0.2693292,0.67308617,0.028993828,0.22866477,9.803941,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689678,-0.08619126,0.4213795,10.601525,-0.03728539,-0.10972559,-0.7755362,-0.56529504,0.2693292,0.67308617,0.028993828,0.22866477,9.803941,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689678,-0.08619126,0.4213795,10.601525,-0.03728539,-0.10972559,-0.7755362,-0.56529504,0.2693292,0.67308617,0.035547443,0.22744782,9.803947,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689678,-0.08619126,0.4213795,10.601525,-0.03728539,-0.10972559,-0.7755362,-0.1217387,0.19393168,0.79757786,0.035547443,0.22744782,9.803947,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689678,-0.08619126,0.4213795,10.601525,-0.035154797,-0.120378554,-0.84158456,-0.1217387,0.19393168,0.79757786,0.035547443,0.22744782,9.803947,7.8125,56.75,-84.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689680,-0.08619126,0.4213795,10.601525,-0.035154797,-0.120378554,-0.84158456,-0.1217387,0.19393168,0.79757786,0.035547443,0.22744782,9.803947,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689684,-0.08619126,0.4213795,10.601525,-0.04154658,-0.11824796,-0.88952297,-0.1217387,0.19393168,0.79757786,0.035547443,0.22744782,9.803947,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689687,0.095768064,0.2873042,10.726024,-0.04154658,-0.11824796,-0.88952297,-0.1217387,0.19393168,0.79757786,0.035547443,0.22744782,9.803947,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689687,0.095768064,0.2873042,10.726024,-0.04154658,-0.11824796,-0.88952297,-0.1217387,0.19393168,0.79757786,0.047521304,0.2240624,9.803975,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689687,0.095768064,0.2873042,10.726024,-0.04154658,-0.11824796,-0.88952297,0.04824676,0.063241795,0.92204857,0.047521304,0.2240624,9.803975,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689687,0.095768064,0.2873042,10.726024,-0.039415985,-0.1022685,-0.91722065,0.04824676,0.063241795,0.92204857,0.047521304,0.2240624,9.803975,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689691,0.095768064,0.2873042,10.726024,-0.031958908,-0.07137489,-0.9353307,0.04824676,0.063241795,0.92204857,0.047521304,0.2240624,9.803975,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689697,0.16280572,0.21068975,10.697293,-0.031958908,-0.07137489,-0.9353307,0.04824676,0.063241795,0.92204857,0.047521304,0.2240624,9.803975,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689697,0.16280572,0.21068975,10.697293,-0.031958908,-0.07137489,-0.9353307,0.04824676,0.063241795,0.92204857,0.052764058,0.22185357,9.803999,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689697,0.16280572,0.21068975,10.697293,-0.031958908,-0.07137489,-0.9353307,0.11004166,-0.011163816,0.89329433,0.052764058,0.22185357,9.803999,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689698,0.16280572,0.21068975,10.697293,-0.022371236,-0.029828314,-0.9449184,0.11004166,-0.011163816,0.89329433,0.052764058,0.22185357,9.803999,7.625,57.125,-83.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689701,0.16280572,0.21068975,10.697293,-0.022371236,-0.029828314,-0.9449184,0.11004166,-0.011163816,0.89329433,0.052764058,0.22185357,9.803999,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689707,0.16280572,0.22984336,10.505757,-0.022371236,-0.029828314,-0.9449184,0.11004166,-0.011163816,0.89329433,0.052764058,0.22185357,9.803999,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689707,0.16280572,0.22984336,10.505757,-0.022371236,-0.029828314,-0.9449184,0.11004166,-0.011163816,0.89329433,0.05421267,0.220752,9.804016,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689707,0.16280572,0.22984336,10.505757,-0.022371236,-0.029828314,-0.9449184,0.10859305,0.009091362,0.7017412,0.05421267,0.220752,9.804016,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689707,0.16280572,0.22984336,10.505757,-0.01384886,-0.005326485,-0.9459837,0.10859305,0.009091362,0.7017412,0.05421267,0.220752,9.804016,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689711,0.16280572,0.22984336,10.505757,-0.015979454,-0.020240642,-0.9459837,0.10859305,0.009091362,0.7017412,0.05421267,0.220752,9.804016,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689718,0.095768064,0.19153613,10.505757,-0.015979454,-0.020240642,-0.9459837,0.10859305,0.009091362,0.7017412,0.05421267,0.220752,9.804016,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689718,0.095768064,0.19153613,10.505757,-0.015979454,-0.020240642,-0.9459837,0.10859305,0.009091362,0.7017412,0.053054597,0.2195731,9.804049,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
153689718,0.095768064,0.19153613,10.505757,-0.015979454,-0.020240642,-0.9459837,0.042713467,-0.028036967,0.7017088,0.053054597,0.2195731,9.804049,7.3125,57.1875,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8222223,-96.69716186,354.0,10.0
